burst_timestamp,matched_macs,matched_rssi
2025-04-21T23:04:32.193298,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.202006,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.210874,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.220181,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.228928,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.238294,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.247050,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.255846,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.264552,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.273264,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.282671,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.291776,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.301118,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.310376,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.320668,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.329820,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.338565,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.347930,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.356688,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.365935,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.375392,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.384706,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.395723,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.405077,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.414456,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.423936,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.432657,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.451108,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.462760,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.472513,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.481984,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.492109,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.502173,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.511244,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.521408,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.531313,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.541234,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.550842,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.562473,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.571173,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.579892,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.589305,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.598008,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.607341,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.616728,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.626111,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.635472,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.644845,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.654256,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.663635,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.673099,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.682450,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.691786,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.701230,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.710662,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.719428,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.728733,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.738871,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.748819,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.758318,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.767641,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.777115,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.786500,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.796642,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.834914,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.843978,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.897883,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.916393,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.937600,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.953659,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.964173,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:32.989531,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -85.66666666666667}
2025-04-21T23:04:33.008748,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.022450,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.043770,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.063172,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.072077,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.080925,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.089809,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.146516,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.192137,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.201560,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.211547,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.220874,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.229538,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.238965,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.248257,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.266155,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.275492,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.284855,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.294181,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.302962,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.311728,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.320449,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.329950,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.339296,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.348685,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.358116,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.367498,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.376194,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.385575,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.395500,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.405454,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.414576,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.423985,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.432670,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.441410,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.450791,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.459504,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.468179,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.476956,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.485886,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.494669,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.503995,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.513374,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.522369,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.531111,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.540717,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.549508,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.558292,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.567735,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.577112,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.586517,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.595996,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.605803,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.615678,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.625553,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.634980,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.644046,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.653500,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.662965,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.672405,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.681225,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.689990,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.698738,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.707540,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.717487,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.727250,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.736057,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.744761,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.754159,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.763545,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.773008,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.781788,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.791260,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.809154,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.818833,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.828785,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.838266,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.847499,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.856882,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.865636,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.874397,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.884016,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.892975,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.902451,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.911846,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.920583,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.930075,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.939448,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.948204,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.956914,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.965648,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.974362,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.983854,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:33.993207,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -87.0}
2025-04-21T23:04:34.002588,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.011955,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.021410,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.031860,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.041814,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.051284,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.061054,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.072643,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.081813,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.091261,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.100705,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.110104,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.119579,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.129181,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.138683,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.147729,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.156473,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.165809,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.175204,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.184554,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.194064,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.203388,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.212940,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.222852,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.231616,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.243154,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.272674,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.399316,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.408476,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.417206,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.425962,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.434675,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.444119,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.453508,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.462353,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.472968,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.482906,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.492664,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.502304,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.520144,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.529953,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.538731,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.547504,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.556898,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.565666,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.574379,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.583129,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.592502,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.601250,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.609948,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.619455,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.628861,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.638322,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.647027,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.656392,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.665836,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.675243,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.684532,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.694399,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.703938,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.712785,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.722296,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.731785,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.740470,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.749960,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.759333,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.768770,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.778136,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.787547,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.796235,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.805797,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.814524,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.823558,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.832177,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.841641,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.850985,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.859712,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
2025-04-21T23:04:34.868380,['88:c6:26:3f:3b:75'],{'88:c6:26:3f:3b:75': -89.0}
